gene,stage_plot,average_expression,percent_expressing,term_group,go_id,also_in_other_term
Lbh,Ccl21a-high,0.602440819114775,61.0526315789474,Estrogen_receptor_signaling,GO:0030520,FALSE
Lbh,TAC-TEC,0.190182723260113,35.8851674641148,Estrogen_receptor_signaling,GO:0030520,FALSE
Lbh,Aire-positive,0.181311022972801,26.7314702308627,Estrogen_receptor_signaling,GO:0030520,FALSE
Lbh,Late-Aire,0.306530247166079,33.7057728119181,Estrogen_receptor_signaling,GO:0030520,FALSE
Lbh,Tuft,0.275775359333972,28,Estrogen_receptor_signaling,GO:0030520,FALSE
Med1,cTEC,0.149561051882957,18.4873949579832,Estrogen_receptor_signaling,GO:0030520,FALSE
Med1,Ccl21a-high,0.182339040677136,27.0175438596491,Estrogen_receptor_signaling,GO:0030520,FALSE
Med1,TAC-TEC,0.226017185343618,43.7799043062201,Estrogen_receptor_signaling,GO:0030520,FALSE
Med1,Aire-positive,0.159811793522583,28.1895504252734,Estrogen_receptor_signaling,GO:0030520,FALSE
Med1,Late-Aire,0.183393428396183,25.1396648044693,Estrogen_receptor_signaling,GO:0030520,FALSE
Med1,Tuft,0.220504335144721,30.6666666666667,Estrogen_receptor_signaling,GO:0030520,FALSE
Ncoa1,cTEC,0.156009372928238,18.0672268907563,Estrogen_receptor_signaling,GO:0030520,FALSE
Ncoa1,Ccl21a-high,0.0666266773997209,11.2280701754386,Estrogen_receptor_signaling,GO:0030520,FALSE
Ncoa1,TAC-TEC,0.0477629675837801,11.244019138756,Estrogen_receptor_signaling,GO:0030520,FALSE
Ncoa1,Aire-positive,0.0801987140706264,13.6087484811665,Estrogen_receptor_signaling,GO:0030520,FALSE
Ncoa1,Late-Aire,0.0968764399560456,16.0148975791434,Estrogen_receptor_signaling,GO:0030520,FALSE
Ncoa1,Tuft,0.218031708359406,29.3333333333333,Estrogen_receptor_signaling,GO:0030520,FALSE
Ncoa4,cTEC,0.00691934264786842,0.840336134453782,Estrogen_receptor_signaling,GO:0030520,FALSE
Ncoa4,Ccl21a-high,0.0133781584563789,2.45614035087719,Estrogen_receptor_signaling,GO:0030520,FALSE
Ncoa4,TAC-TEC,0.0260898583504059,6.69856459330144,Estrogen_receptor_signaling,GO:0030520,FALSE
Ncoa4,Aire-positive,0.0385822153700744,8.6269744835966,Estrogen_receptor_signaling,GO:0030520,FALSE
Ncoa4,Late-Aire,0.0413909926319243,7.26256983240224,Estrogen_receptor_signaling,GO:0030520,FALSE
Ncoa4,Tuft,0.0251018487379271,2.66666666666667,Estrogen_receptor_signaling,GO:0030520,FALSE
Ncor1,cTEC,0.684223910756689,62.6050420168067,Androgen_receptor_signaling,GO:0030521,FALSE
Ncor1,Ccl21a-high,0.589713316564724,64.9122807017544,Androgen_receptor_signaling,GO:0030521,FALSE
Ncor1,TAC-TEC,0.58667067757537,76.3157894736842,Androgen_receptor_signaling,GO:0030521,FALSE
Ncor1,Aire-positive,0.506054003896295,64.0340218712029,Androgen_receptor_signaling,GO:0030521,FALSE
Ncor1,Late-Aire,0.590164333400686,62.5698324022346,Androgen_receptor_signaling,GO:0030521,FALSE
Ncor1,Tuft,0.673193287311701,64,Androgen_receptor_signaling,GO:0030521,FALSE
Ncor2,cTEC,0.243974154958953,26.4705882352941,Androgen_receptor_signaling,GO:0030521,FALSE
Ncor2,Ccl21a-high,0.277089234651178,37.5438596491228,Androgen_receptor_signaling,GO:0030521,FALSE
Ncor2,TAC-TEC,0.16380794310323,35.6459330143541,Androgen_receptor_signaling,GO:0030521,FALSE
Ncor2,Aire-positive,0.173019477523942,29.7691373025516,Androgen_receptor_signaling,GO:0030521,FALSE
Ncor2,Late-Aire,0.23700060605938,33.3333333333333,Androgen_receptor_signaling,GO:0030521,FALSE
Ncor2,Tuft,0.166840748673578,21.3333333333333,Androgen_receptor_signaling,GO:0030521,FALSE
Nkx3-1,cTEC,0,0,Androgen_receptor_signaling,GO:0030521,FALSE
Nkx3-1,Ccl21a-high,0.00121733188301488,0.350877192982456,Androgen_receptor_signaling,GO:0030521,FALSE
Nkx3-1,TAC-TEC,0.01121572347517,3.11004784688995,Androgen_receptor_signaling,GO:0030521,FALSE
Nkx3-1,Aire-positive,0.0376571176108491,5.71081409477521,Androgen_receptor_signaling,GO:0030521,FALSE
Nkx3-1,Late-Aire,0.0180184292410957,2.79329608938547,Androgen_receptor_signaling,GO:0030521,FALSE
Nkx3-1,Tuft,0,0,Androgen_receptor_signaling,GO:0030521,FALSE
Nodal,cTEC,0,0,Androgen_receptor_signaling,GO:0030521,FALSE
Nodal,Ccl21a-high,0,0,Androgen_receptor_signaling,GO:0030521,FALSE
Nodal,TAC-TEC,0,0,Androgen_receptor_signaling,GO:0030521,FALSE
Nodal,Aire-positive,0.00314614328148844,0.243013365735115,Androgen_receptor_signaling,GO:0030521,FALSE
Nodal,Late-Aire,0.00650404843900008,0.74487895716946,Androgen_receptor_signaling,GO:0030521,FALSE
Nodal,Tuft,0,0,Androgen_receptor_signaling,GO:0030521,FALSE
Padi2,cTEC,0,0,Estrogen_receptor_signaling,GO:0030520,FALSE
Padi2,Ccl21a-high,0,0,Estrogen_receptor_signaling,GO:0030520,FALSE
Padi2,TAC-TEC,0.00501887911846158,1.19617224880383,Estrogen_receptor_signaling,GO:0030520,FALSE
Padi2,Aire-positive,0.0497767706762295,5.4678007290401,Estrogen_receptor_signaling,GO:0030520,FALSE
Padi2,Late-Aire,0.0280382343608589,3.7243947858473,Estrogen_receptor_signaling,GO:0030520,FALSE
Padi2,Tuft,0,0,Estrogen_receptor_signaling,GO:0030520,FALSE
Pagr1a,cTEC,0.00635010407401268,0.840336134453782,Estrogen_receptor_signaling,GO:0030520,FALSE
Pagr1a,Ccl21a-high,0.00450044533458241,0.701754385964912,Estrogen_receptor_signaling,GO:0030520,FALSE
Pagr1a,TAC-TEC,0.00777846433927522,2.63157894736842,Estrogen_receptor_signaling,GO:0030520,FALSE
Pagr1a,Aire-positive,0.00496389935916285,1.33657351154313,Estrogen_receptor_signaling,GO:0030520,FALSE
Pagr1a,Late-Aire,0.0170308807726765,2.79329608938547,Estrogen_receptor_signaling,GO:0030520,FALSE
Pagr1a,Tuft,0.00827748614956888,1.33333333333333,Estrogen_receptor_signaling,GO:0030520,FALSE
Pak1,cTEC,0.0542039612652566,7.14285714285714,Estrogen_receptor_signaling,GO:0030520,FALSE
Pak1,Ccl21a-high,0.160201040755432,23.859649122807,Estrogen_receptor_signaling,GO:0030520,FALSE
Pak1,TAC-TEC,0.0752668713377534,16.7464114832536,Estrogen_receptor_signaling,GO:0030520,FALSE
Pak1,Aire-positive,0.0512988324752954,8.26245443499393,Estrogen_receptor_signaling,GO:0030520,FALSE
Pak1,Late-Aire,0.170387813995752,21.9739292364991,Estrogen_receptor_signaling,GO:0030520,FALSE
Pak1,Tuft,0.0659798057471192,10.6666666666667,Estrogen_receptor_signaling,GO:0030520,FALSE
Park7,cTEC,1.46008497676674,90.3361344537815,Androgen_receptor_signaling,GO:0030521,FALSE
Park7,Ccl21a-high,1.2552525444603,92.280701754386,Androgen_receptor_signaling,GO:0030521,FALSE
Park7,TAC-TEC,1.36233700885198,94.0191387559809,Androgen_receptor_signaling,GO:0030521,FALSE
Park7,Aire-positive,1.04793847861349,86.0267314702309,Androgen_receptor_signaling,GO:0030521,FALSE
Park7,Late-Aire,0.902091476655033,77.0949720670391,Androgen_receptor_signaling,GO:0030521,FALSE
Park7,Tuft,1.01605930004376,77.3333333333333,Androgen_receptor_signaling,GO:0030521,FALSE
Parp1,cTEC,0.116524518724349,13.8655462184874,Estrogen_receptor_signaling,GO:0030520,FALSE
Parp1,Ccl21a-high,0.104559947945834,18.5964912280702,Estrogen_receptor_signaling,GO:0030520,FALSE
Parp1,TAC-TEC,0.293793727772294,52.1531100478469,Estrogen_receptor_signaling,GO:0030520,FALSE
Parp1,Aire-positive,0.132468013920275,23.4507897934386,Estrogen_receptor_signaling,GO:0030520,FALSE
Parp1,Late-Aire,0.126680251347379,17.3184357541899,Estrogen_receptor_signaling,GO:0030520,FALSE
Parp1,Tuft,0.150811482540454,20,Estrogen_receptor_signaling,GO:0030520,FALSE
Phb,cTEC,0.47032690477097,45.7983193277311,Androgen_receptor_signaling,GO:0030521,FALSE
Phb,Ccl21a-high,0.454574083357367,57.1929824561403,Androgen_receptor_signaling,GO:0030521,FALSE
Phb,TAC-TEC,0.557508744135519,72.9665071770335,Androgen_receptor_signaling,GO:0030521,FALSE
Phb,Aire-positive,0.308590002800503,45.8080194410693,Androgen_receptor_signaling,GO:0030521,FALSE
Phb,Late-Aire,0.253231692918969,35.5679702048417,Androgen_receptor_signaling,GO:0030521,FALSE
Phb,Tuft,0.242290473197355,32,Androgen_receptor_signaling,GO:0030521,FALSE
Phb2,cTEC,0.790002862959606,68.4873949579832,Estrogen_receptor_signaling,GO:0030520,FALSE
Phb2,Ccl21a-high,0.842485922252277,76.8421052631579,Estrogen_receptor_signaling,GO:0030520,FALSE
Phb2,TAC-TEC,1.02612117675686,88.2775119617225,Estrogen_receptor_signaling,GO:0030520,FALSE
Phb2,Aire-positive,0.58414308131626,68.6512758201701,Estrogen_receptor_signaling,GO:0030520,FALSE
Phb2,Late-Aire,0.485629431112789,55.8659217877095,Estrogen_receptor_signaling,GO:0030520,FALSE
Phb2,Tuft,0.853797119296814,72,Estrogen_receptor_signaling,GO:0030520,FALSE
Pias2,cTEC,0.064163211110161,7.14285714285714,Androgen_receptor_signaling,GO:0030521,FALSE
Pias2,Ccl21a-high,0.0908302613636487,14.3859649122807,Androgen_receptor_signaling,GO:0030521,FALSE
Pias2,TAC-TEC,0.0912444106524197,23.6842105263158,Androgen_receptor_signaling,GO:0030521,FALSE
Pias2,Aire-positive,0.0776144147139865,14.823815309842,Androgen_receptor_signaling,GO:0030521,FALSE
Pias2,Late-Aire,0.0832024249644426,12.8491620111732,Androgen_receptor_signaling,GO:0030521,FALSE
Pias2,Tuft,0.11343966356037,16,Androgen_receptor_signaling,GO:0030521,FALSE
Pkn1,cTEC,0.0593486797805918,7.56302521008403,Androgen_receptor_signaling,GO:0030521,FALSE
Pkn1,Ccl21a-high,0.098958844213067,16.4912280701754,Androgen_receptor_signaling,GO:0030521,FALSE
Pkn1,TAC-TEC,0.180021447684818,38.0382775119617,Androgen_receptor_signaling,GO:0030521,FALSE
Pkn1,Aire-positive,0.110928517274507,20.7776427703524,Androgen_receptor_signaling,GO:0030521,FALSE
Pkn1,Late-Aire,0.105544917287018,16.3873370577281,Androgen_receptor_signaling,GO:0030521,FALSE
Pkn1,Tuft,0.265687926034182,34.6666666666667,Androgen_receptor_signaling,GO:0030521,FALSE
Plpp1,cTEC,0.398762625483554,40.3361344537815,Androgen_receptor_signaling,GO:0030521,FALSE
Plpp1,Ccl21a-high,0.357298020888981,44.5614035087719,Androgen_receptor_signaling,GO:0030521,FALSE
Plpp1,TAC-TEC,0.106446764477868,23.2057416267943,Androgen_receptor_signaling,GO:0030521,FALSE
Plpp1,Aire-positive,0.0888055962205786,13.3657351154313,Androgen_receptor_signaling,GO:0030521,FALSE
Plpp1,Late-Aire,0.267203807347686,29.9813780260708,Androgen_receptor_signaling,GO:0030521,FALSE
Plpp1,Tuft,0.116532536252543,18.6666666666667,Androgen_receptor_signaling,GO:0030521,FALSE
Pmepa1,cTEC,0.0516357250116257,6.30252100840336,Androgen_receptor_signaling,GO:0030521,FALSE
Pmepa1,Ccl21a-high,0.169917546579324,21.4035087719298,Androgen_receptor_signaling,GO:0030521,FALSE
Pmepa1,TAC-TEC,0.0983799837254816,18.8995215311005,Androgen_receptor_signaling,GO:0030521,FALSE
Pmepa1,Aire-positive,0.100811144154457,16.2818955042527,Androgen_receptor_signaling,GO:0030521,FALSE
Pmepa1,Late-Aire,0.182571918921959,23.2774674115456,Androgen_receptor_signaling,GO:0030521,FALSE
Pmepa1,Tuft,0.0275831187937184,4,Androgen_receptor_signaling,GO:0030521,FALSE
Pou4f2,cTEC,0,0,Estrogen_receptor_signaling,GO:0030520,FALSE
Pou4f2,Ccl21a-high,0,0,Estrogen_receptor_signaling,GO:0030520,FALSE
Pou4f2,TAC-TEC,0,0,Estrogen_receptor_signaling,GO:0030520,FALSE
Pou4f2,Aire-positive,0.00142621473359034,0.364520048602673,Estrogen_receptor_signaling,GO:0030520,FALSE
Pou4f2,Late-Aire,0,0,Estrogen_receptor_signaling,GO:0030520,FALSE
Pou4f2,Tuft,0,0,Estrogen_receptor_signaling,GO:0030520,FALSE
Ppargc1b,cTEC,0.0340443106567835,4.20168067226891,Estrogen_receptor_signaling,GO:0030520,FALSE
Ppargc1b,Ccl21a-high,0.0399746216890756,7.01754385964912,Estrogen_receptor_signaling,GO:0030520,FALSE
Ppargc1b,TAC-TEC,0.0390056359624234,8.37320574162679,Estrogen_receptor_signaling,GO:0030520,FALSE
Ppargc1b,Aire-positive,0.0206295163120517,3.64520048602673,Estrogen_receptor_signaling,GO:0030520,FALSE
Ppargc1b,Late-Aire,0.0852081655176727,12.2905027932961,Estrogen_receptor_signaling,GO:0030520,FALSE
Ppargc1b,Tuft,0.040852716523437,6.66666666666667,Estrogen_receptor_signaling,GO:0030520,FALSE
Prmt2,cTEC,0.216162427977023,26.4705882352941,Androgen_receptor_signaling,GO:0030521,FALSE
Prmt2,Ccl21a-high,0.188985165969304,27.719298245614,Androgen_receptor_signaling,GO:0030521,FALSE
Prmt2,TAC-TEC,0.129672261236031,28.9473684210526,Androgen_receptor_signaling,GO:0030521,FALSE
Prmt2,Aire-positive,0.139047702602429,25.1518833535844,Androgen_receptor_signaling,GO:0030521,FALSE
Prmt2,Late-Aire,0.155138808019967,22.5325884543762,Androgen_receptor_signaling,GO:0030521,FALSE
Prmt2,Tuft,0.254686792014709,33.3333333333333,Androgen_receptor_signaling,GO:0030521,FALSE
Rbfox2,cTEC,0.259141001487935,28.1512605042017,Estrogen_receptor_signaling,GO:0030520,FALSE
Rbfox2,Ccl21a-high,0.232802029656026,34.0350877192982,Estrogen_receptor_signaling,GO:0030520,FALSE
Rbfox2,TAC-TEC,0.177130577084348,36.3636363636364,Estrogen_receptor_signaling,GO:0030520,FALSE
Rbfox2,Aire-positive,0.107106342445649,18.2260024301337,Estrogen_receptor_signaling,GO:0030520,FALSE
Rbfox2,Late-Aire,0.157889088594776,23.0912476722533,Estrogen_receptor_signaling,GO:0030520,FALSE
Rbfox2,Tuft,0.202615182826325,26.6666666666667,Estrogen_receptor_signaling,GO:0030520,FALSE
Rhoa,cTEC,1.28945912366564,86.1344537815126,Androgen_receptor_signaling,GO:0030521,FALSE
Rhoa,Ccl21a-high,1.24860734487251,89.8245614035088,Androgen_receptor_signaling,GO:0030521,FALSE
Rhoa,TAC-TEC,1.22835452433123,96.1722488038278,Androgen_receptor_signaling,GO:0030521,FALSE
Rhoa,Aire-positive,1.07267025379735,87.2417982989064,Androgen_receptor_signaling,GO:0030521,FALSE
Rhoa,Late-Aire,1.23478477296738,86.219739292365,Androgen_receptor_signaling,GO:0030521,FALSE
Rhoa,Tuft,1.30182751127943,89.3333333333333,Androgen_receptor_signaling,GO:0030521,FALSE
Rnf14,cTEC,0.165696718811552,19.327731092437,Androgen_receptor_signaling,GO:0030521,FALSE
Rnf14,Ccl21a-high,0.175477079608796,26.6666666666667,Androgen_receptor_signaling,GO:0030521,FALSE
Rnf14,TAC-TEC,0.305286582515672,55.9808612440191,Androgen_receptor_signaling,GO:0030521,FALSE
Rnf14,Aire-positive,0.279473923350585,42.8918590522479,Androgen_receptor_signaling,GO:0030521,FALSE
Rnf14,Late-Aire,0.310153320272999,40.2234636871508,Androgen_receptor_signaling,GO:0030521,FALSE
Rnf14,Tuft,0.320611064208083,42.6666666666667,Androgen_receptor_signaling,GO:0030521,FALSE
Rnf6,cTEC,0.274587920507509,30.672268907563,Androgen_receptor_signaling,GO:0030521,FALSE
Rnf6,Ccl21a-high,0.337745709633665,44.9122807017544,Androgen_receptor_signaling,GO:0030521,FALSE
Rnf6,TAC-TEC,0.308460243591917,54.3062200956938,Androgen_receptor_signaling,GO:0030521,FALSE
Rnf6,Aire-positive,0.384814858298696,54.3134872417983,Androgen_receptor_signaling,GO:0030521,FALSE
Rnf6,Late-Aire,0.322102245491388,39.4785847299814,Androgen_receptor_signaling,GO:0030521,FALSE
Rnf6,Tuft,0.327232261642589,42.6666666666667,Androgen_receptor_signaling,GO:0030521,FALSE
Rwdd1,cTEC,0.516528952658557,51.2605042016807,Androgen_receptor_signaling,GO:0030521,FALSE
Rwdd1,Ccl21a-high,0.591845534305107,64.5614035087719,Androgen_receptor_signaling,GO:0030521,FALSE
Rwdd1,TAC-TEC,0.739171856851235,81.5789473684211,Androgen_receptor_signaling,GO:0030521,FALSE
Rwdd1,Aire-positive,0.603791082126165,69.6233292831106,Androgen_receptor_signaling,GO:0030521,FALSE
Rwdd1,Late-Aire,0.460215904361718,53.8175046554935,Androgen_receptor_signaling,GO:0030521,FALSE
Rwdd1,Tuft,0.535143154295657,65.3333333333333,Androgen_receptor_signaling,GO:0030521,FALSE
Safb,cTEC,0.303127616380288,34.0336134453782,Estrogen_receptor_signaling,GO:0030520,FALSE
Safb,Ccl21a-high,0.323172330799198,40.7017543859649,Estrogen_receptor_signaling,GO:0030520,FALSE
Safb,TAC-TEC,0.35246574530389,61.244019138756,Estrogen_receptor_signaling,GO:0030520,FALSE
Safb,Aire-positive,0.270206244882276,42.6488456865128,Estrogen_receptor_signaling,GO:0030520,FALSE
Safb,Late-Aire,0.302777558006142,39.292364990689,Estrogen_receptor_signaling,GO:0030520,FALSE
Safb,Tuft,0.320752198758295,41.3333333333333,Estrogen_receptor_signaling,GO:0030520,FALSE
Safb2,cTEC,0.257788825536059,28.5714285714286,Androgen_receptor_signaling,GO:0030521,FALSE
Safb2,Ccl21a-high,0.267550757936236,38.2456140350877,Androgen_receptor_signaling,GO:0030521,FALSE
Safb2,TAC-TEC,0.308086246505198,55.9808612440191,Androgen_receptor_signaling,GO:0030521,FALSE
Safb2,Aire-positive,0.319616006136776,45.5650060753341,Androgen_receptor_signaling,GO:0030521,FALSE
Safb2,Late-Aire,0.338602348401567,43.2029795158287,Androgen_receptor_signaling,GO:0030521,FALSE
Safb2,Tuft,0.441374952521675,50.6666666666667,Androgen_receptor_signaling,GO:0030521,FALSE
Scgb2a2,cTEC,0,0,Androgen_receptor_signaling,GO:0030521,FALSE
Scgb2a2,Ccl21a-high,0,0,Androgen_receptor_signaling,GO:0030521,FALSE
Scgb2a2,TAC-TEC,0,0,Androgen_receptor_signaling,GO:0030521,FALSE
Scgb2a2,Aire-positive,0.0176402302500113,1.70109356014581,Androgen_receptor_signaling,GO:0030521,FALSE
Scgb2a2,Late-Aire,0.00330707896526173,0.74487895716946,Androgen_receptor_signaling,GO:0030521,FALSE
Scgb2a2,Tuft,0.00688324958476804,1.33333333333333,Androgen_receptor_signaling,GO:0030521,FALSE
Sfrp1,cTEC,0.511576215491032,40.3361344537815,Androgen_receptor_signaling,GO:0030521,FALSE
Sfrp1,Ccl21a-high,1.10550568211153,82.4561403508772,Androgen_receptor_signaling,GO:0030521,FALSE
Sfrp1,TAC-TEC,0.814239561906623,84.688995215311,Androgen_receptor_signaling,GO:0030521,FALSE
Sfrp1,Aire-positive,0.513747395726553,58.6877278250304,Androgen_receptor_signaling,GO:0030521,FALSE
Sfrp1,Late-Aire,0.48977106838772,47.6722532588454,Androgen_receptor_signaling,GO:0030521,FALSE
Sfrp1,Tuft,0.136105471326254,18.6666666666667,Androgen_receptor_signaling,GO:0030521,FALSE
Shq1,cTEC,0.0464277649758226,6.30252100840336,Androgen_receptor_signaling,GO:0030521,FALSE
Shq1,Ccl21a-high,0.0484581102273197,8.42105263157895,Androgen_receptor_signaling,GO:0030521,FALSE
Shq1,TAC-TEC,0.0472906011558846,12.9186602870813,Androgen_receptor_signaling,GO:0030521,FALSE
Shq1,Aire-positive,0.0379652037158973,6.80437424058323,Androgen_receptor_signaling,GO:0030521,FALSE
Shq1,Late-Aire,0.0245218534375108,4.28305400372439,Androgen_receptor_signaling,GO:0030521,FALSE
Shq1,Tuft,0.00357559869538432,1.33333333333333,Androgen_receptor_signaling,GO:0030521,FALSE
Sirt1,cTEC,0.0721869182567095,7.98319327731092,Androgen_receptor_signaling,GO:0030521,FALSE
Sirt1,Ccl21a-high,0.119747815706888,17.5438596491228,Androgen_receptor_signaling,GO:0030521,FALSE
Sirt1,TAC-TEC,0.28964019345248,46.1722488038278,Androgen_receptor_signaling,GO:0030521,FALSE
Sirt1,Aire-positive,0.777396118234434,72.7825030376671,Androgen_receptor_signaling,GO:0030521,FALSE
Sirt1,Late-Aire,0.633752298498221,52.1415270018622,Androgen_receptor_signaling,GO:0030521,FALSE
Sirt1,Tuft,0.189113109045959,24,Androgen_receptor_signaling,GO:0030521,FALSE
Skp2,cTEC,0.0159545397827933,2.10084033613445,Estrogen_receptor_signaling,GO:0030520,FALSE
Skp2,Ccl21a-high,0.0396306923900602,7.01754385964912,Estrogen_receptor_signaling,GO:0030520,FALSE
Skp2,TAC-TEC,0.0976617308228506,22.488038277512,Estrogen_receptor_signaling,GO:0030520,FALSE
Skp2,Aire-positive,0.0254011695542547,4.37424058323208,Estrogen_receptor_signaling,GO:0030520,FALSE
Skp2,Late-Aire,0.0182529179710926,3.1657355679702,Estrogen_receptor_signaling,GO:0030520,FALSE
Skp2,Tuft,0.0111030197472407,2.66666666666667,Estrogen_receptor_signaling,GO:0030520,FALSE
Smarca4,cTEC,0.305949639373264,33.1932773109244,Androgen_receptor_signaling,GO:0030521,FALSE
Smarca4,Ccl21a-high,0.380452632392821,47.0175438596491,Androgen_receptor_signaling,GO:0030521,FALSE
Smarca4,TAC-TEC,0.468395953412299,67.9425837320574,Androgen_receptor_signaling,GO:0030521,FALSE
Smarca4,Aire-positive,0.357052313957033,51.0328068043742,Androgen_receptor_signaling,GO:0030521,FALSE
Smarca4,Late-Aire,0.468035448210392,53.4450651769088,Androgen_receptor_signaling,GO:0030521,FALSE
Smarca4,Tuft,0.448977268054841,50.6666666666667,Androgen_receptor_signaling,GO:0030521,FALSE
Src,cTEC,0.262930406774387,29.8319327731092,Estrogen_receptor_signaling,GO:0030520,FALSE
Src,Ccl21a-high,0.266358915656492,35.0877192982456,Estrogen_receptor_signaling,GO:0030520,FALSE
Src,TAC-TEC,0.24329400903213,45.2153110047847,Estrogen_receptor_signaling,GO:0030520,FALSE
Src,Aire-positive,0.239473293261519,39.3681652490887,Estrogen_receptor_signaling,GO:0030520,FALSE
Src,Late-Aire,0.309787140352598,39.292364990689,Estrogen_receptor_signaling,GO:0030520,FALSE
Src,Tuft,0.185154028085192,24,Estrogen_receptor_signaling,GO:0030520,FALSE
Strn3,cTEC,0.328104647863705,32.7731092436975,Estrogen_receptor_signaling,GO:0030520,FALSE
Strn3,Ccl21a-high,0.31772155709253,40.7017543859649,Estrogen_receptor_signaling,GO:0030520,FALSE
Strn3,TAC-TEC,0.261581377987878,49.2822966507177,Estrogen_receptor_signaling,GO:0030520,FALSE
Strn3,Aire-positive,0.248818324124578,39.1251518833536,Estrogen_receptor_signaling,GO:0030520,FALSE
Strn3,Late-Aire,0.223849792801839,32.0297951582868,Estrogen_receptor_signaling,GO:0030520,FALSE
Strn3,Tuft,0.447584507197444,48,Estrogen_receptor_signaling,GO:0030520,FALSE
Tada3,cTEC,0.156138858387107,18.0672268907563,Estrogen_receptor_signaling,GO:0030520,FALSE
Tada3,Ccl21a-high,0.181745363506176,26.3157894736842,Estrogen_receptor_signaling,GO:0030520,FALSE
Tada3,TAC-TEC,0.167070062582624,34.4497607655502,Estrogen_receptor_signaling,GO:0030520,FALSE
Tada3,Aire-positive,0.129802916046794,24.3013365735115,Estrogen_receptor_signaling,GO:0030520,FALSE
Tada3,Late-Aire,0.127618377635132,20.1117318435754,Estrogen_receptor_signaling,GO:0030520,FALSE
Tada3,Tuft,0.283227662308423,36,Estrogen_receptor_signaling,GO:0030520,FALSE
Taf1,cTEC,0.0948044921278833,11.7647058823529,Androgen_receptor_signaling,GO:0030521,FALSE
Taf1,Ccl21a-high,0.0902410394504334,16.140350877193,Androgen_receptor_signaling,GO:0030521,FALSE
Taf1,TAC-TEC,0.0937109657954094,23.2057416267943,Androgen_receptor_signaling,GO:0030521,FALSE
Taf1,Aire-positive,0.0572985252936141,10.3280680437424,Androgen_receptor_signaling,GO:0030521,FALSE
Taf1,Late-Aire,0.0840721823261204,12.8491620111732,Androgen_receptor_signaling,GO:0030521,FALSE
Taf1,Tuft,0.180877486012666,21.3333333333333,Androgen_receptor_signaling,GO:0030521,FALSE
Taf7,cTEC,0.245835860447404,27.3109243697479,Estrogen_receptor_signaling,GO:0030520,FALSE
Taf7,Ccl21a-high,0.328785283590928,41.4035087719298,Estrogen_receptor_signaling,GO:0030520,FALSE
Taf7,TAC-TEC,0.214243374297251,42.1052631578947,Estrogen_receptor_signaling,GO:0030520,FALSE
Taf7,Aire-positive,0.275393966774458,42.4058323207776,Estrogen_receptor_signaling,GO:0030520,FALSE
Taf7,Late-Aire,0.369242554825429,43.7616387337058,Estrogen_receptor_signaling,GO:0030520,FALSE
Taf7,Tuft,0.24389308998694,29.3333333333333,Estrogen_receptor_signaling,GO:0030520,FALSE
Tcf7l2,cTEC,0.344227106851755,34.453781512605,Androgen_receptor_signaling,GO:0030521,FALSE
Tcf7l2,Ccl21a-high,0.194342388735073,28.7719298245614,Androgen_receptor_signaling,GO:0030521,FALSE
Tcf7l2,TAC-TEC,0.207728048784187,41.866028708134,Androgen_receptor_signaling,GO:0030521,FALSE
Tcf7l2,Aire-positive,0.16900206923825,26.2454434993925,Androgen_receptor_signaling,GO:0030521,FALSE
Tcf7l2,Late-Aire,0.408560018113476,44.3202979515829,Androgen_receptor_signaling,GO:0030521,FALSE
Tcf7l2,Tuft,0.0821244619643678,12,Androgen_receptor_signaling,GO:0030521,FALSE
Tmf1,cTEC,0.228400134780246,25.6302521008403,Androgen_receptor_signaling,GO:0030521,FALSE
Tmf1,Ccl21a-high,0.241899500567297,32.9824561403509,Androgen_receptor_signaling,GO:0030521,FALSE
Tmf1,TAC-TEC,0.286540033365822,50.7177033492823,Androgen_receptor_signaling,GO:0030521,FALSE
Tmf1,Aire-positive,0.249154977547099,36.0874848116646,Androgen_receptor_signaling,GO:0030521,FALSE
Tmf1,Late-Aire,0.269283258747218,34.8230912476723,Androgen_receptor_signaling,GO:0030521,FALSE
Tmf1,Tuft,0.208082575015114,28,Androgen_receptor_signaling,GO:0030521,FALSE
Trim68,cTEC,0.0451982442093023,5.88235294117647,Androgen_receptor_signaling,GO:0030521,FALSE
Trim68,Ccl21a-high,0.0500506695197242,8.42105263157895,Androgen_receptor_signaling,GO:0030521,FALSE
Trim68,TAC-TEC,0.0318529779625242,7.6555023923445,Androgen_receptor_signaling,GO:0030521,FALSE
Trim68,Aire-positive,0.0248030276309237,5.22478736330498,Androgen_receptor_signaling,GO:0030521,FALSE
Trim68,Late-Aire,0.0299659526134744,5.21415270018622,Androgen_receptor_signaling,GO:0030521,FALSE
Trim68,Tuft,0.0502033786758895,6.66666666666667,Androgen_receptor_signaling,GO:0030521,FALSE
Trip4,cTEC,0.0738923671358572,9.66386554621849,Estrogen_receptor_signaling,GO:0030520,FALSE
Trip4,Ccl21a-high,0.0881586265447057,15.0877192982456,Estrogen_receptor_signaling,GO:0030520,FALSE
Trip4,TAC-TEC,0.0855102677432312,20.5741626794258,Estrogen_receptor_signaling,GO:0030520,FALSE
Trip4,Aire-positive,0.0891848627061664,16.6464155528554,Estrogen_receptor_signaling,GO:0030520,FALSE
Trip4,Late-Aire,0.102532145292985,15.6424581005587,Estrogen_receptor_signaling,GO:0030520,FALSE
